2012835,86237987,tim,1,2,1,swv,
2012836,55387017,ehu,2,3,1,asw,
2012837,78926237,fik,1,4,1,dpg,
2012838,74971998,cfd,1,4,1,rer,
2012839,82913958,akm,1,3,1,dby,
2012840,11945390,vqm,2,1,1,xvb,
2012841,10536704,xpo,2,3,1,pyk,
2012842,28837626,hal,1,1,1,ggf,
2012843,16293847,vtx,2,1,1,avj,
2012844,65660843,usg,1,2,1,bki,
2012845,25682168,aqf,1,4,1,hem,
2012846,52432560,wyq,2,1,1,cdx,
2012847,24567596,ibj,2,3,1,nnx,
2012848,57246181,nax,1,1,1,kxs,
2012849,29536420,ifj,2,1,1,cgh,
2012850,59302038,awe,1,3,1,ixn,
2012851,74374298,ibn,1,1,1,lef,
2012852,85067862,afn,2,1,1,jpj,
2012853,59767869,qnr,2,3,1,wqw,
2012854,12225393,pie,1,1,1,dqy,
2012855,88066214,qew,2,3,1,hhd,
2012856,26539883,ekx,2,4,1,stk,
2012857,95065847,ojd,2,1,1,svk,
2012858,30802675,iek,1,2,1,ulc,
2012859,88412279,wyq,1,4,1,cmp,
2012860,37866031,kjt,2,2,1,ysn,
2012861,31494131,lqk,1,4,1,ykq,
2012862,55117466,nhk,2,2,1,oss,
2012863,11323711,mwc,2,1,1,quo,
2012864,99912844,dvf,2,4,1,nhg,
2012865,54563868,drp,2,1,1,jjy,
2012866,62169346,hgm,1,4,1,mtl,
2012867,62819056,rfo,1,2,1,dxk,
2012868,24958424,mld,1,4,1,pbw,
2012869,43834026,uma,1,4,1,ceu,
2012870,78263547,xmd,2,2,1,sec,
2012871,91143268,mbj,1,3,1,vlj,
2012872,87587684,iad,1,1,1,teg,
2012873,19826113,naf,2,3,1,nli,
2012874,33601991,hgj,2,2,1,qda,
2012875,38715228,hpc,2,1,1,pdw,
2012876,13092496,yja,2,4,1,ryc,
2012877,10080798,vjm,2,4,1,chi,
2012878,74939083,obx,2,1,1,hqa,
2012879,81400313,ypi,1,2,1,mga,
2012880,78385567,qyc,2,1,1,pbh,
2012881,32287688,feb,1,4,1,vvt,
2012882,38347211,glx,1,3,1,oax,
2012883,74489463,eur,1,1,1,pde,
2012884,53649809,yym,1,4,1,hcy,
2012885,77585482,kut,1,1,1,cyc,
2012886,36881092,bgc,1,3,1,ioe,
2012887,75713378,rck,1,4,1,gsw,
2012888,57720322,vxv,2,2,1,acs,
2012889,76358247,yqm,1,4,1,xud,
2012890,27236734,vqr,1,4,1,gxn,
2012891,75630324,gbc,2,1,1,hxg,
2012892,76534008,xsi,2,1,1,phq,
2012893,32144545,kja,2,2,1,vme,
2012894,85369904,bug,2,3,1,hsc,
2012895,54798213,iut,1,4,1,xay,
2012896,71882249,uxh,2,4,1,lpl,
2012897,96629762,kbh,2,1,1,kju,
2012898,93470648,yby,2,3,1,sul,
2012899,35276472,who,1,3,1,lcm,
2012900,37164905,npx,2,3,1,cpk,
2012901,50107841,sdq,1,1,1,pbq,
2012902,39684571,hxt,1,2,1,spt,
2012903,21200406,wxc,1,1,1,phm,
2012904,17869401,qqd,1,4,1,puo,
2012905,57277289,cbd,2,4,1,kgp,
2012906,77528171,sbp,1,4,1,hfv,
2012907,99430562,yaw,1,1,1,dok,
2012908,47086410,spg,1,3,1,rxi,
2012909,57777253,wwc,2,3,1,obf,
2012910,84064727,phw,1,2,1,nsk,
2012911,56601884,yym,1,3,1,hfr,
2012912,50524167,alr,2,3,1,reg,
2012913,14473018,ste,2,1,1,dyi,
2012914,74588814,ali,1,3,1,wrx,
2012915,73282154,qyf,1,3,1,qij,
2012916,51196225,bjc,2,1,1,tah,
2012917,20166265,nkl,1,1,1,phx,
2012918,76811742,oah,1,2,1,yry,
2012919,19396565,kws,1,1,1,aqb,
2012920,11232972,kcq,1,4,1,uqm,
2012921,15133969,usb,2,1,1,jbg,
2012922,29346736,rvl,1,3,1,ttv,
2012923,77584944,dbg,2,1,1,mqp,
2012924,77104996,jlj,2,4,1,psc,
2012925,83690826,dce,2,1,1,shu,
2012926,17661977,pts,1,3,1,kgp,
2012927,62730492,tku,1,3,1,gmg,
2012928,84946882,tro,1,3,1,nik,
2012929,17823598,kwy,2,4,1,gvs,
2012930,45601084,cqe,2,2,1,jei,
2012931,36533621,krt,2,2,1,aig,
2012932,34632835,wkf,1,3,1,oup,
2012933,59861798,xnq,1,1,1,txx,
2012934,72064928,qin,2,2,1,plg,
2012935,25701751,yem,1,2,1,twf,
2012936,54780969,fpc,2,4,1,fna,
2012937,54127655,uby,2,1,1,gga,
2012938,90505161,haj,1,3,1,fei,
2012939,21085688,pug,1,1,1,vhk,
2012940,45950964,cjm,1,4,1,xnn,
2012941,99549295,ybc,1,1,1,wrx,
2012942,13499111,ntg,2,2,1,uhp,
2012943,92915499,cgx,2,2,1,vmt,
2012944,35950198,jtt,1,3,1,xhi,
2012945,61324597,jqa,1,1,1,cda,
2012946,45857218,var,2,2,1,foa,
2012947,74173519,qmn,2,2,1,ltn,
2012948,59376323,poq,2,2,1,xms,
2012949,19889240,bdq,2,2,1,svc,
2012950,37458455,owd,1,3,1,rsu,
2012951,10089412,vvj,2,1,1,gwe,
2012952,13299697,xhn,1,4,1,bld,
2012953,99670867,jno,1,1,1,dhu,
2012954,91315667,trq,1,3,1,esg,
2012955,56752005,dnj,2,2,1,sfp,
2012956,42326931,wfo,1,1,1,wxx,
2012957,78402455,kej,2,2,1,qvc,
2012958,63242065,unx,2,1,1,hai,
2012959,15904833,wiy,1,4,1,ihf,
2012960,29187188,swx,2,4,1,cqg,
2012961,70121355,ewf,1,2,1,sxt,
2012962,76921582,qqs,1,4,1,tew,
2012963,76127080,jew,1,2,1,sej,
2012964,91445844,wwy,2,3,1,wqx,
2012965,71396574,cyr,2,4,1,oja,
2012966,62180126,cha,2,2,1,pwy,
2012967,12798997,gsb,1,1,1,wnk,
2012968,10975398,msv,2,3,1,vgk,
2012969,50805353,qec,1,4,1,neb,
2012970,74811217,tqf,1,1,1,egi,
2012971,10510436,ydb,1,1,1,pis,
2012972,90401495,bat,1,4,1,qxn,
2012973,46221106,lwq,1,1,1,enn,
2012974,13428780,wro,1,1,1,iae,
2012975,91893592,whx,1,1,1,mxq,
2012976,49892284,xyl,2,4,1,esx,
2012977,53078314,kvd,2,3,1,dju,
2012978,92501435,lpq,1,3,1,hgu,
2012979,86245746,uqo,1,4,1,vxw,
2012980,98372228,kjg,1,4,1,khs,
2012981,89445974,xfh,1,1,1,ism,
2012982,90966783,vcb,1,1,1,awj,
2012983,59754971,dsn,2,3,1,rwd,
2012984,75516858,qno,1,2,1,olf,
2012985,90469729,idt,2,1,1,atx,
2012986,12630819,hvk,1,3,1,cxm,
2012987,76651730,rue,1,3,1,udk,
2012988,64722877,oyo,1,3,1,ibl,
2012989,95533811,mpt,2,2,1,qgl,
2012990,87926770,rog,2,3,1,ljp,
2012991,47181362,amh,1,4,1,ixl,
2012992,52648429,srt,1,3,1,vjg,
2012993,36347440,tqa,1,4,1,juw,
2012994,36539268,fcf,1,4,1,ygb,
2012995,23927332,gyb,2,1,1,hof,
2012996,97881142,ecl,1,4,1,cyo,
2012997,83076360,avv,1,3,1,rhi,
2012998,76893909,dxr,1,3,1,svg,
2012999,72712365,utr,2,2,1,isd,
2013000,49817097,vcl,2,1,1,ixu,
2013001,28618685,puu,1,4,1,dgb,
2013002,41568925,kps,1,2,1,khb,
2013003,98064336,nen,2,3,1,hqh,
2013004,18921624,ewt,1,1,1,vdi,
2013005,28165254,ftn,1,3,1,gty,
2013006,97304783,jfy,1,2,1,kao,
2013007,56056040,vak,2,3,1,ivg,
2013008,91193284,vgt,1,2,1,iwn,
2013009,42288209,kln,1,3,1,hon,
2013010,64469218,ugo,1,2,1,atl,
2013011,19212780,kkg,1,2,1,rjn,
2013012,12865316,dcw,1,2,1,gpv,
2013013,96967525,lfa,2,4,1,vld,
2013014,13579307,pae,1,4,1,aqr,
2013015,89128923,cta,1,3,1,lkq,
2013016,86154120,eao,2,4,1,lpm,
2013017,63193739,mbc,1,4,1,def,
2013018,95788852,dhd,2,2,1,fwg,
2013019,22444393,wvt,2,4,1,vmy,
2013020,73202353,ali,2,4,1,ejf,
2013021,22076131,tgp,1,2,1,bll,
2013022,80118486,nip,2,3,1,pgj,
2013023,74904261,mjs,1,1,1,iia,
2013024,63264514,vlf,1,2,1,hng,
2013025,68739141,axw,1,4,1,ojt,
2013026,92637536,whx,2,2,1,rxl,
2013027,56359456,yoi,1,4,1,rdw,
2013028,97645844,dhv,2,3,1,viy,
2013029,79705815,ign,1,2,1,nbh,
2013030,71800834,ilc,2,2,1,vtc,
2013031,26763790,mtf,1,4,1,tmq,
2013032,57930708,tal,2,4,1,osi,
2013033,33945573,evq,1,1,1,gvf,
2013034,59700295,fmw,1,3,1,vcm,
2013035,49482332,bmp,2,2,1,jmu,
2013036,85624591,hkv,2,4,1,iee,
2013037,27304630,tgy,2,3,1,dnj,
2013038,81110251,qlp,1,2,1,xwo,
2013039,93548368,jwj,2,3,1,tjk,
2013040,15484120,hkw,2,2,1,pxj,
2013041,23640928,flv,2,4,1,yeu,
2013042,70887127,mnv,2,3,1,cvj,
2013043,50891018,qrp,2,4,1,kqu,
2013044,90522528,hvq,2,3,1,kqk,
2013045,33651392,ffv,1,2,1,bnu,
2013046,75528203,ulk,2,3,1,pfa,
2013047,28002768,eyo,1,3,1,rju,
2013048,93953304,php,1,3,1,cvr,
2013049,94107918,lwj,1,1,1,lyc,
2013050,36500886,cpn,1,1,1,rdj,
2013051,64026018,gjr,2,4,1,npr,
2013052,52172653,xvg,1,3,1,jsv,
2013053,96009453,pol,2,4,1,vwr,
2013054,11322975,obg,1,3,1,ahd,
2013055,88809954,hmg,1,3,1,fcn,
2013056,63281836,mfw,2,1,1,cka,
2013057,20011079,iih,2,2,1,xft,
2013058,33306134,qiu,1,4,1,gko,
2013059,45123843,ggf,1,2,1,xlu,
2013060,17613305,rto,2,2,1,gqe,
2013061,41407023,ilg,2,3,1,fwf,
2013062,72368845,gsg,2,3,1,qqb,
2013063,78910137,ete,1,2,1,hid,
2013064,30249932,vjr,1,2,1,jig,
2013065,54923009,rbd,1,4,1,yli,
2013066,57381825,klv,2,2,1,trb,
2013067,20220465,roy,2,2,1,cbo,
2013068,20614584,nhq,1,4,1,pmq,
2013069,71614412,avl,2,4,1,fat,
2013070,85127975,dgr,1,4,1,scl,
2013071,85299954,ymp,1,3,1,wse,
2013072,60857604,uho,1,4,1,ofp,
2013073,86270178,ibp,1,1,1,tas,
2013074,62140610,kaf,2,2,1,cwj,
2013075,27170020,mlb,2,4,1,ljv,
2013076,82982712,ayb,1,2,1,cgq,
2013077,33888474,vpa,1,1,1,dil,
2013078,63427831,eqp,1,1,1,xqo,
2013079,28007036,ura,1,3,1,rcn,
2013080,74427198,qlm,1,1,1,rou,
2013081,58018594,jtw,1,2,1,wvy,
2013082,86397571,fjx,1,2,1,svp,
2013083,61624096,yoo,1,2,1,ysq,
2013084,13150180,xcd,2,2,1,gpp,
2013085,32054583,wna,2,4,1,reo,
2013086,79166948,hrg,2,1,1,eln,
2013087,98435320,ptq,2,4,1,mrd,
2013088,56183087,rvu,2,2,1,oxe,
2013089,56919660,gri,1,3,1,ytb,
2013090,29871229,mey,2,3,1,qhn,
2013091,48416897,seq,1,2,1,edb,
2013092,50059444,lsg,1,1,1,ucp,
2013093,64996436,lik,1,2,1,jro,
2013094,17581859,qvn,2,2,1,qbj,
2013095,49776402,cas,2,1,1,dnr,
2013096,27566352,rdk,2,2,1,feo,
2013097,10636514,nup,1,2,1,wtu,
2013098,95999590,qva,1,4,1,cbt,
2013099,62301593,fgy,2,4,1,ekf,
2013100,92848053,pvw,2,3,1,bbb,
2013101,92124018,qgr,1,3,1,uuy,
2013102,68207982,rka,1,2,1,sop,
2013103,94682232,rqj,1,4,1,cjy,
2013104,46042269,eab,2,1,1,vjv,
2013105,48571179,xbi,1,3,1,pxg,
2013106,64454080,rrd,1,4,1,jeg,
2013107,54483203,lfe,1,2,1,sxd,
2013108,49342944,luc,2,3,1,oxv,
2013109,57890022,jeo,2,3,1,qmt,
2013110,35167305,rat,1,4,1,sds,
2013111,67894485,frh,2,3,1,snp,
2013112,78658396,rhx,2,2,1,okl,
2013113,78712838,krg,1,4,1,jki,
2013114,78234173,ovl,1,2,1,srw,
2013115,73893279,bic,1,4,1,onb,
2013116,78871773,gev,1,3,1,sjv,
2013117,59925037,uuw,2,4,1,fwl,
2013118,72915644,pco,2,4,1,gjp,
2013119,14025896,rbg,2,2,1,hph,
2013120,66111094,mnx,2,4,1,dow,
2013121,36327528,ahl,2,1,1,lqe,
2013122,72725502,ihy,1,2,1,bbh,
2013123,14651727,ucr,2,2,1,gdy,
2013124,67399075,ojn,2,4,1,cnv,
2013125,57861835,bog,2,4,1,elj,
2013126,76082334,pyl,2,2,1,ulv,
2013127,73188908,spv,2,1,1,bmj,
2013128,66578275,bkf,2,2,1,djp,
2013129,32809578,pey,2,4,1,lfs,
2013130,36604312,pla,2,1,1,wys,
2013131,13661087,bwl,2,3,1,ybq,
2013132,35495058,mno,1,2,1,noc,
2013133,72419053,wfj,1,4,1,vwr,
2013134,14535119,ihq,1,1,1,asb,
2013135,79666892,dyw,2,3,1,gba,
2013136,31076195,xwm,2,2,1,xun,
2013137,15515118,hlt,1,1,1,olw,
2013138,76971000,hag,1,2,1,bgg,
2013139,34778551,ijs,2,4,1,fwk,
2013140,52144854,mgh,1,1,1,xbw,
2013141,46814587,csx,2,4,1,ich,
2013142,17303077,kge,2,4,1,esa,
2013143,31323307,fax,2,2,1,ymv,
2013144,44598118,pfw,1,3,1,xgf,
2013145,11897934,twb,2,4,1,jst,
2013146,93595640,ayh,1,4,1,edm,
2013147,78511077,xrw,1,1,1,uft,
2013148,49906040,ixe,2,3,1,via,
2013149,95078998,nek,2,2,1,xgk,
2013150,21490409,lwn,2,1,1,gsv,
2013151,89944079,jju,2,3,1,ora,
2013152,89792649,muo,2,3,1,vtw,
2013153,73768023,psj,2,2,1,quh,
2013154,59658213,bfj,2,4,1,qck,
2013155,48678863,qqs,2,2,1,csj,
2013156,49422233,gsj,1,1,1,ydt,
2013157,84339284,enu,1,1,1,iln,
2013158,84813858,ysx,1,4,1,bou,
2013159,55208517,kkl,1,2,1,onf,
2013160,32439545,akk,2,2,1,ela,
2013161,49993131,xtu,1,1,1,gtr,
2013162,38866439,atd,1,2,1,nqt,
2013163,39992530,nfg,1,4,1,hpm,
2013164,63800583,npk,1,2,1,omi,
2013165,40643269,jdb,2,1,1,swm,
2013166,52896617,mwq,1,3,1,jso,
2013167,77484083,tug,1,3,1,hik,
2013168,10480837,kjv,2,2,1,qhn,
2013169,58463596,lve,2,4,1,anm,
2013170,81333950,mdq,1,1,1,tvj,
2013171,32989314,pvs,2,3,1,bbu,
2013172,55860960,rne,2,2,1,lah,
2013173,10394978,mly,2,4,1,buh,
2013174,84951509,vap,2,4,1,roq,
2013175,77140333,vca,1,2,1,rtu,
2013176,80865041,dim,2,3,1,tgr,
2013177,30640814,cou,2,2,1,gou,
2013178,73101693,pjn,1,4,1,pqh,
2013179,75273578,vlf,2,3,1,urr,
2013180,73764671,nax,2,1,1,abl,
2013181,11971272,qdr,1,1,1,dmg,
2013182,53986266,fbk,1,3,1,sfm,
2013183,40577326,wsq,1,4,1,fci,
2013184,70962327,xxw,1,1,1,nwq,
2013185,54509629,byd,2,2,1,clh,
2013186,86685285,non,1,1,1,idt,
2013187,70506953,lvp,2,2,1,iye,
2013188,83030497,src,2,3,1,mll,
2013189,14590078,ehi,1,1,1,wnr,
2013190,90163718,erh,2,2,1,lxt,
2013191,55663827,xay,1,2,1,utr,
2013192,63808382,ing,1,4,1,oqt,
2013193,24254984,npy,1,3,1,rgs,
2013194,92531228,iyn,1,2,1,ohs,
2013195,29093431,gra,1,3,1,jkd,
2013196,25445866,ucw,1,3,1,bib,
2013197,84000509,qmg,1,2,1,jgn,
2013198,58449694,kxp,1,1,1,arn,
2013199,51780624,tpk,2,3,1,rdt,
2013200,78934852,avl,1,2,1,kxo,
2013201,97483092,ime,2,3,1,cal,
2013202,73764714,vqw,2,1,1,wku,
2013203,37004713,igv,1,1,1,etu,
2013204,27880995,tdh,1,3,1,ekh,
2013205,47065217,lja,1,3,1,scu,
2013206,14181461,gir,2,3,1,wmw,
2013207,42164234,vom,1,4,1,rmp,
2013208,53044133,mbc,1,3,1,bbx,
2013209,63307525,ixd,1,1,1,bdx,
2013210,79111893,rcb,1,1,1,hay,
2013211,31691138,akw,2,4,1,gvg,
2013212,76513790,ask,1,4,1,xqi,
2013213,29805236,ikh,1,3,1,rbo,
2013214,12689508,ned,1,3,1,arg,
2013215,68746360,rdb,1,4,1,hro,
2013216,77286326,wgp,2,4,1,try,
2013217,67120429,lwt,1,1,1,ura,
2013218,41379380,sfc,2,1,1,vvy,
2013219,36523469,itu,2,2,1,ioq,
2013220,24473331,qut,2,2,1,yry,
2013221,95977698,giw,1,2,1,etg,
2013222,11605483,vif,1,1,1,acx,
2013223,62184382,jtu,2,4,1,nfh,
2013224,60396203,luv,2,1,1,lbc,
2013225,30369279,vfp,2,3,1,fug,
2013226,21373820,rrc,1,2,1,dwv,
2013227,87710920,vjp,2,1,1,tjr,
2013228,13409733,ntl,2,3,1,pbn,
2013229,25756675,yor,2,3,1,gro,
2013230,86989106,ipm,2,4,1,ktb,
2013231,32278197,tlc,2,1,1,qws,
2013232,79447935,aot,2,2,1,xmi,
2013233,76159408,unk,1,2,1,cpn,
2013234,29644353,qxj,1,1,1,ftq,
2013235,10140646,vvk,2,2,1,vwx,
2013236,61998227,gnp,1,4,1,xkq,
2013237,26587487,isg,1,3,1,sjj,
2013238,36906857,rwt,2,2,1,ybv,
2013239,36468720,vyh,1,2,1,wxh,
2013240,92485467,nne,1,3,1,iia,
2013241,64002679,ibx,2,1,1,itn,
2013242,40930731,gwt,1,3,1,scy,
2013243,31084080,vwl,2,1,1,kmn,
2013244,26885259,agn,2,4,1,now,
2013245,40784794,rxw,2,4,1,ntj,
2013246,78595258,hqm,1,2,1,sqs,
2013247,26613374,snm,1,1,1,odm,
2013248,49786289,jhg,1,1,1,nhc,
2013249,49532557,jwx,1,2,1,phb,
2013250,28699976,jrx,1,4,1,vay,
2013251,93215404,aiq,2,2,1,elh,
2013252,84084402,aij,2,4,1,hso,
2013253,16944768,ppk,2,1,1,vnv,
2013254,47841581,nkq,2,3,1,rpl,
2013255,56733864,sol,2,4,1,rfx,
2013256,23016452,xpv,1,2,1,yef,
2013257,87505956,vnw,2,4,1,yoa,
2013258,49654319,xcx,2,2,1,xbj,
2013259,70887452,yjj,1,2,1,lpv,
2013260,11329923,oal,2,3,1,uyv,
2013261,24741661,whu,1,1,1,cvy,
2013262,21714745,jnn,1,4,1,ipm,
2013263,96931552,jse,2,1,1,vpe,
2013264,84034635,mxa,2,2,1,hhg,
2013265,68912125,vjh,2,3,1,lpt,
2013266,70593282,bmk,2,1,1,cax,
2013267,56110382,kys,2,4,1,tku,
2013268,74395804,mvh,2,1,1,fqs,
2013269,15179084,nty,1,4,1,xbd,
2013270,88279269,xqi,2,3,1,sag,
2013271,71165750,gkk,1,2,1,rel,
2013272,47603069,yuq,2,2,1,xlg,
2013273,35508902,ltq,1,2,1,ixq,
2013274,62512693,wuo,1,2,1,arf,
2013275,83178419,whk,1,3,1,ewm,
2013276,42888019,wjs,1,3,1,nln,
2013277,40866330,jwt,2,3,1,rch,
2013278,69425065,sbv,2,3,1,pbq,
2013279,39090233,lmi,2,4,1,own,
2013280,24763132,vbv,2,3,1,imq,
2013281,87606650,tdl,1,4,1,aeb,
2013282,99323453,nun,2,4,1,iry,
2013283,33389986,ijg,1,4,1,qnj,
2013284,83517907,ler,2,4,1,vnk,
2013285,63390003,kwy,1,1,1,vvc,
2013286,25445876,hii,1,3,1,hka,
2013287,14643309,pyr,2,1,1,dqf,
2013288,56133432,bwd,2,3,1,djo,
2013289,13420194,cpa,1,3,1,ajy,
2013290,41072869,dun,1,2,1,bhv,
2013291,33806511,jdc,2,1,1,mca,
2013292,11364415,gwx,2,3,1,bws,
2013293,27351324,dgj,1,1,1,fcr,
2013294,52499205,bri,2,4,1,tew,
2013295,16586720,cgx,1,3,1,vec,
2013296,86888189,raw,2,2,1,pxy,
2013297,50809054,wkm,1,3,1,ygn,
2013298,24051361,woe,1,2,1,hwm,
2013299,66495274,wwd,2,4,1,xef,
2013300,62133062,stg,2,2,1,mph,
2013301,93139379,ylp,1,4,1,lhq,
2013302,66580502,kfb,1,4,1,osp,
2013303,68688733,ynn,2,4,1,ctf,
2013304,37673725,kap,2,4,1,pcw,
2013305,74726291,kvn,2,4,1,nhi,
2013306,32667348,eli,1,4,1,bag,
2013307,47201543,nfl,1,1,1,uti,
2013308,70919419,rgq,1,2,1,bjd,
2013309,43010658,qqb,1,1,1,edn,
2013310,20144467,qes,2,3,1,cvn,
2013311,69746677,oor,1,3,1,xwn,
2013312,18220871,usm,2,4,1,oso,
2013313,16196311,kwk,2,4,1,cmv,
2013314,90473159,hvx,1,2,1,ker,
2013315,34895369,iwg,1,2,1,wkp,
2013316,85484911,uoy,2,3,1,jxo,
2013317,47545164,ftt,1,3,1,cct,
2013318,30006249,pnu,2,2,1,pdd,
2013319,16144297,rtu,2,2,1,psk,
2013320,32911129,bnf,1,4,1,xvr,
2013321,21141872,cys,1,2,1,xll,
2013322,20224732,jot,2,1,1,hdl,
2013323,76138320,bcg,2,2,1,emx,
2013324,64552752,rug,1,1,1,qpo,
2013325,52049432,ysd,1,4,1,tdy,
2013326,97655366,hqd,2,3,1,wys,
2013327,92139203,vxd,1,4,1,gnj,
2013328,80054354,aqi,2,1,1,qxo,
2013329,49880689,wbb,1,3,1,wni,
2013330,85357950,mlp,2,1,1,vvx,
2013331,20715460,juf,1,3,1,wia,
2013332,24131869,pjd,1,4,1,lvn,
2013333,14976767,fsv,2,3,1,bdb,
2013334,25615158,ndg,1,3,1,ntb,
2013335,75575729,bhn,1,3,1,wnb,
2013336,39135824,tqj,2,4,1,bfk,
2013337,80611865,dro,2,2,1,fcv,
2013338,67764423,pny,1,2,1,llf,
2013339,27477920,qgm,2,2,1,xjx,
2013340,37376541,tsr,1,2,1,ydj,
2013341,12934983,tlp,2,1,1,acn,
2013342,65980581,tlc,2,4,1,owr,
2013343,49218521,kug,1,2,1,lib,
2013344,22790458,swu,2,4,1,lsc,
2013345,32712542,wlg,1,3,1,nrq,
2013346,29249500,skf,1,2,1,gmu,
2013347,71841344,ljn,2,3,1,twh,
2013348,55989664,mru,1,3,1,apx,
2013349,59352008,dpp,2,3,1,tvc,
2013350,69767175,uct,2,2,1,ror,
2013351,20402168,anq,2,1,1,otx,
2013352,92762039,caj,1,3,1,shb,
2013353,78165014,nea,1,1,1,deq,
2013354,86555367,nsh,2,4,1,toy,
2013355,28885526,uxn,2,4,1,tju,
2013356,83677385,cyn,2,2,1,ewj,
2013357,46369609,hmt,1,2,1,jno,
2013358,58203975,rwa,2,4,1,dsq,
2013359,34192184,rtg,2,2,1,kqt,
2013360,61605229,gmc,2,1,1,tja,
2013361,51934667,snn,1,4,1,qet,
2013362,62332015,jbs,1,4,1,ykn,
2013363,38500559,ckf,2,1,1,wju,
2013364,84662942,afs,2,4,1,syu,
2013365,62035607,wfx,2,3,1,naq,
2013366,29603222,kss,2,1,1,uei,
2013367,47752657,fig,2,4,1,gcd,
2013368,34388181,bfq,2,1,1,afw,
2013369,24619020,vfw,2,4,1,rcq,
2013370,76938878,fbo,2,3,1,pil,
2013371,71524815,fbg,1,4,1,lwj,
2013372,22767519,syv,1,1,1,glg,
2013373,97364843,qvk,2,1,1,ggf,
2013374,77939673,skd,2,3,1,kkp,
2013375,26115869,vbd,2,2,1,dwr,
2013376,27153597,pad,2,2,1,xco,
2013377,73188220,bse,1,2,1,hxn,
2013378,18460005,ain,2,4,1,wim,
2013379,68320042,sgm,2,2,1,jyy,
2013380,89065935,ppf,1,3,1,eei,
2013381,70339247,usa,1,4,1,ynp,
2013382,31772296,baa,1,1,1,xbo,
2013383,22049217,yyx,2,1,1,hqu,
2013384,81396003,ioc,2,3,1,diy,
2013385,98137248,har,1,4,1,lof,
2013386,80815509,rop,1,2,1,dti,
2013387,63728924,yaj,2,1,1,wpj,
2013388,28624980,prr,2,1,1,jrr,
2013389,36417299,usj,2,2,1,ucp,
2013390,94641211,olg,1,4,1,oas,
2013391,25214727,mbq,1,2,1,ree,
2013392,66313083,ysh,1,3,1,snp,
2013393,17870211,xec,2,2,1,qyn,
2013394,82352177,mxj,1,2,1,lbg,
2013395,94860385,rpy,2,1,1,vnc,
2013396,99332186,kkw,1,3,1,bcx,
2013397,27623199,dka,2,3,1,hvj,
2013398,30572647,yad,1,4,1,lwq,
2013399,18316485,xin,1,4,1,ruu,
2013400,93088865,cqs,2,2,1,wfr,
2013401,63636983,kdw,2,1,1,qbg,
2013402,69795992,hku,2,1,1,ejc,
2013403,70647974,xiv,2,1,1,wkk,
2013404,98322888,tql,1,4,1,pvo,
2013405,64786073,rdy,2,3,1,rau,
2013406,40824739,jsq,1,3,1,jrb,
2013407,70431299,bsa,2,1,1,vxt,
2013408,57966583,peu,2,2,1,acj,
2013409,20842536,vvy,2,1,1,ydu,
2013410,54949418,pkf,2,3,1,pqu,
2013411,74626632,wpk,2,2,1,het,
2013412,24013346,feg,2,3,1,iie,
2013413,99999503,auc,1,1,1,tyi,
2013414,20507009,nwt,1,1,1,qmn,
2013415,50217900,keo,1,4,1,qyi,
2013416,93369027,tbt,1,4,1,ylp,
2013417,65049261,scf,1,2,1,kek,
2013418,84016246,dri,1,2,1,wxx,
2013419,64873149,exw,1,2,1,xlp,
2013420,24247761,aps,1,2,1,edj,
2013421,28871715,jfx,2,3,1,ugg,
2013422,26206283,mhd,1,3,1,spb,
2013423,94199987,ryu,2,4,1,ece,
2013424,38824193,khq,2,1,1,gtu,
2013425,13492592,iox,2,4,1,xnk,
2013426,61936818,vlj,2,3,1,uro,
2013427,27555643,lha,1,1,1,msj,
2013428,93567015,fiu,2,2,1,yqu,
2013429,24636720,tkf,1,3,1,ktd,
2013430,38251912,bmd,2,3,1,jop,
2013431,17818457,qmf,2,3,1,lds,
2013432,25954030,gqo,1,1,1,iko,
2013433,45430257,rqm,2,3,1,cxx,
2013434,36616433,vux,1,4,1,pra,
2013435,43037345,hpn,2,1,1,jot,
2013436,95106897,loo,2,1,1,nff,
2013437,28696751,qmy,2,1,1,uso,
2013438,93753084,tig,1,2,1,kvv,
2013439,19448088,vph,1,4,1,uaq,
2013440,64284124,syb,2,1,1,gjb,
2013441,27145449,tlr,2,1,1,icn,
2013442,50429770,xbd,1,2,1,bgu,
2013443,15980028,peh,1,3,1,mnt,
2013444,75133681,mgs,1,1,1,moq,
2013445,44666248,bqe,1,3,1,ggf,
2013446,89041034,sty,1,1,1,hhi,
2013447,10074034,ell,1,2,1,had,
2013448,47132115,lsk,2,1,1,wtx,
2013449,89924241,qjj,1,3,1,pvr,
2013450,38884094,sug,1,1,1,htp,
2013451,13392379,pwj,2,3,1,csr,
2013452,50724832,gye,1,1,1,giy,
2013453,25487788,xxo,1,4,1,bjc,
2013454,12648989,vnl,2,2,1,msy,
2013455,53823404,xvm,2,3,1,ujx,
2013456,89332656,uki,2,1,1,yca,
2013457,91827576,bsh,1,1,1,dda,
2013458,98824131,wlk,1,3,1,wql,
2013459,17068631,nrd,2,3,1,qyq,
2013460,93602677,kkn,1,4,1,cdm,
2013461,55690184,ysi,2,4,1,peb,
2013462,42462627,mpo,2,2,1,dyg,
2013463,17047268,vyl,2,4,1,uny,
2013464,51056734,vfi,1,1,1,ntm,
2013465,26578087,bgd,2,4,1,goh,
2013466,31061338,ovg,1,3,1,phv,
